172 -> Node: < Primordial, Ljava/util/Arrays, copyOfRange([Ljava/lang/Object;II)[Ljava/lang/Object; > Context: Everywhere
310 -> Node: < Primordial, Ljava/util/ServiceLoader$ServiceIterator, checkValidJavaClassName(Ljava/lang/String;)V > Context: Everywhere
819 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock, <init>()V > Context: Everywhere
82 -> Node: < Primordial, Ljava/util/ServiceLoader, <init>(Ljava/lang/Class;Ljava/lang/ClassLoader;)V > Context: Everywhere
1007 -> Node: < Primordial, Ljava/lang/Float, toString()Ljava/lang/String; > Context: Everywhere
398 -> Node: < Primordial, Ljava/util/HashSet, add(Ljava/lang/Object;)Z > Context: Everywhere
911 -> Node: < Primordial, Ljava/util/Arrays, fill([CIIC)V > Context: Everywhere
25 -> Node: < Primordial, Landroid/os/Parcel$1, <init>()V > Context: Everywhere
1182 -> Node: < Primordial, Ljava/util/Arrays, sort([Ljava/lang/Object;II)V > Context: Everywhere
571 -> Node: < Primordial, Ljava/lang/StringBuffer, <init>(I)V > Context: Everywhere
377 -> Node: < Primordial, Landroid/view/DisplayEventReceiver, scheduleVsync()V > Context: Everywhere
1259 -> Node: < Primordial, Ljava/util/AbstractList, listIterator(I)Ljava/util/ListIterator; > Context: Everywhere
851 -> Node: < Primordial, Llibcore/io/ForwardingOs, getuid()I > Context: Everywhere
334 -> Node: < Primordial, Ljava/nio/charset/UnmappableCharacterException, getMessage()Ljava/lang/String; > Context: Everywhere
306 -> Node: < Primordial, Ljava/lang/Class, toString()Ljava/lang/String; > Context: Everywhere
339 -> Node: < Primordial, Llibcore/reflect/Types, appendTypeName(Ljava/lang/StringBuilder;Ljava/lang/Class;)V > Context: Everywhere
496 -> Node: < Primordial, Ljava/util/ArrayList, remove(Ljava/lang/Object;)Z > Context: Everywhere
122 -> Node: < Primordial, Landroid/animation/ValueAnimator$AnimationHandler, <init>()V > Context: Everywhere
378 -> Node: < Primordial, Ljava/lang/IllegalStateException, <init>(Ljava/lang/String;)V > Context: Everywhere
1115 -> Node: < Primordial, Ljava/lang/Character, getTypeImpl(I)I > Context: Everywhere
471 -> Node: < Primordial, Ljava/lang/StringBuilder, append(I)Ljava/lang/StringBuilder; > Context: Everywhere
1108 -> Node: < Primordial, Ljava/lang/Class, isAnnotation()Z > Context: Everywhere
618 -> Node: < Primordial, Lcom/android/internal/util/FastPrintWriter, write(Ljava/lang/String;II)V > Context: Everywhere
1132 -> Node: < Primordial, Ljava/lang/Class, getPublicMethodRecursive(Ljava/lang/String;[Ljava/lang/Class;)Ljava/lang/reflect/Method; > Context: Everywhere
231 -> Node: < Primordial, Landroid/util/Log, w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I > Context: Everywhere
490 -> Node: < Primordial, Ljava/lang/String, _getChars(II[CI)V > Context: Everywhere
6 -> Node: < Primordial, Landroid/os/Bundle, <clinit>()V > Context: Everywhere
288 -> Node: < Primordial, Ljava/lang/Throwable, printStackTrace(Ljava/lang/Appendable;Ljava/lang/String;[Ljava/lang/StackTraceElement;)V > Context: Everywhere
1333 -> Node: < Primordial, Landroid/view/Choreographer$CallbackQueue, addCallbackLocked(JLjava/lang/Object;Ljava/lang/Object;)V > Context: Everywhere
519 -> Node: < Primordial, Lcom/android/internal/util/FastPrintWriter, appendLocked(Ljava/lang/String;II)V > Context: Everywhere
1295 -> Node: < Primordial, Landroid/os/Parcel, freeBuffer()V > Context: Everywhere
996 -> Node: < Primordial, Landroid/animation/FloatEvaluator, evaluate(FLjava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object; > Context: Everywhere
1023 -> Node: < Primordial, Ljava/util/Collections$EmptyList, size()I > Context: Everywhere
1026 -> Node: < Primordial, Landroid/animation/AnimatorSet$DependencyListener, onAnimationCancel(Landroid/animation/Animator;)V > Context: Everywhere
603 -> Node: < Primordial, Ljava/lang/String, toString()Ljava/lang/String; > Context: Everywhere
622 -> Node: < Primordial, Ljava/lang/Integer, toString(I)Ljava/lang/String; > Context: Everywhere
643 -> Node: < Primordial, Ljava/lang/String, substring(II)Ljava/lang/String; > Context: Everywhere
222 -> Node: < Primordial, Landroid/os/Bundle, getParcelable(Ljava/lang/String;)Landroid/os/Parcelable; > Context: Everywhere
726 -> Node: < Primordial, Lcom/android/internal/util/ArrayUtils, <clinit>()V > Context: Everywhere
1060 -> Node: < Primordial, Ljava/util/HashMap, keySet()Ljava/util/Set; > Context: Everywhere
359 -> Node: < Primordial, Ljava/lang/Integer, <clinit>()V > Context: Everywhere
956 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock$WriteLock, lock()V > Context: Everywhere
1357 -> Node: < Primordial, Landroid/os/StrictMode$LogStackTrace, <init>(Landroid/os/StrictMode$1;)V > Context: Everywhere
1320 -> Node: < Primordial, Ljava/lang/reflect/Modifier, isProtected(I)Z > Context: Everywhere
1332 -> Node: < Primordial, Llibcore/reflect/AnnotationAccess, getTypeIndex(Lcom/android/dex/Dex;Ljava/lang/Class;)I > Context: Everywhere
741 -> Node: < Primordial, Ljava/lang/ClassLoader, getSystemClassLoader()Ljava/lang/ClassLoader; > Context: Everywhere
95 -> Node: < Primordial, Landroid/view/animation/AccelerateInterpolator, <init>(Landroid/content/Context;Landroid/util/AttributeSet;)V > Context: Everywhere
766 -> Node: < Primordial, Landroid/animation/ObjectAnimator, setDuration(J)Landroid/animation/ObjectAnimator; > Context: Everywhere
577 -> Node: < Primordial, Ljava/io/BufferedReader, checkNotClosed()V > Context: Everywhere
776 -> Node: < Primordial, Ljava/lang/ClassLoader, access$000()Ljava/lang/ClassLoader; > Context: Everywhere
707 -> Node: < Primordial, Ljava/lang/System, parsePropertyAssignments(Ljava/util/Properties;[Ljava/lang/String;)V > Context: Everywhere
1278 -> Node: < Primordial, Ljava/lang/reflect/AbstractMethod, equals(Ljava/lang/Object;)Z > Context: Everywhere
995 -> Node: < Primordial, Landroid/animation/IntEvaluator, evaluate(FLjava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object; > Context: Everywhere
1015 -> Node: < Primordial, Landroid/animation/AnimatorSet$DependencyListener, onAnimationRepeat(Landroid/animation/Animator;)V > Context: Everywhere
74 -> Node: < Primordial, Ljava/lang/Boolean, <init>(Z)V > Context: Everywhere
529 -> Node: < Primordial, Ljava/util/HashMap, preModify(Ljava/util/HashMap$HashMapEntry;)V > Context: Everywhere
977 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractQueuedSynchronizer, cancelAcquire(Ljava/util/concurrent/locks/AbstractQueuedSynchronizer$Node;)V > Context: Everywhere
1047 -> Node: < Primordial, Ljava/util/LinkedList, size()I > Context: Everywhere
123 -> Node: < Primordial, Landroid/view/Choreographer$2, <init>()V > Context: Everywhere
619 -> Node: < Primordial, Ljava/lang/IntegralToString, intToHexString(IZI)Ljava/lang/String; > Context: Everywhere
813 -> Node: < Primordial, Ljava/lang/Math, log(D)D > Context: Everywhere
428 -> Node: < Primordial, Landroid/os/Looper, myLooper()Landroid/os/Looper; > Context: Everywhere
469 -> Node: < Primordial, Ljava/lang/IntegralToString, convertLong(Ljava/lang/AbstractStringBuilder;J)Ljava/lang/String; > Context: Everywhere
728 -> Node: < Primordial, Ljava/lang/ThreadLocal$Values, initializeTable(I)V > Context: Everywhere
1246 -> Node: < Primordial, Ljava/lang/String, fastIndexOf(II)I > Context: Everywhere
621 -> Node: < Primordial, Ljava/lang/Boolean, toString()Ljava/lang/String; > Context: Everywhere
818 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, setIntValues([I)V > Context: Everywhere
92 -> Node: < Primordial, Landroid/animation/IntEvaluator, <init>()V > Context: Everywhere
1045 -> Node: < Primordial, Llibcore/io/IoUtils, closeQuietly(Ljava/lang/AutoCloseable;)V > Context: Everywhere
1286 -> Node: < Primordial, Landroid/os/Parcel, readInt()I > Context: Everywhere
196 -> Node: < Primordial, Landroid/app/FragmentManagerImpl, makeInactive(Landroid/app/Fragment;)V > Context: Everywhere
279 -> Node: < Primordial, Landroid/util/ArrayMap, get(Ljava/lang/Object;)Ljava/lang/Object; > Context: Everywhere
915 -> Node: < Primordial, Ljava/lang/RealToString, <init>(Ljava/lang/RealToString$1;)V > Context: Everywhere
1071 -> Node: < Primordial, Ljava/lang/Class, getDeclaringClass()Ljava/lang/Class; > Context: Everywhere
429 -> Node: < Primordial, Landroid/view/Choreographer, isRunningOnLooperThreadLocked()Z > Context: Everywhere
584 -> Node: < Primordial, Lcom/android/internal/view/ActionBarPolicy, get(Landroid/content/Context;)Lcom/android/internal/view/ActionBarPolicy; > Context: Everywhere
34 -> Node: < Primordial, Ljava/util/AbstractMap, <init>()V > Context: Everywhere
539 -> Node: < Primordial, Landroid/os/SystemProperties, native_get_int(Ljava/lang/String;I)I > Context: Everywhere
590 -> Node: < Primordial, Ljava/util/LinkedHashMap$LinkedEntry, <init>()V > Context: Everywhere
689 -> Node: < Primordial, Ljava/lang/System, initSystemProperties()V > Context: Everywhere
721 -> Node: < Primordial, Ljava/util/ServiceLoader, load(Ljava/lang/Class;Ljava/lang/ClassLoader;)Ljava/util/ServiceLoader; > Context: Everywhere
470 -> Node: < Primordial, Ljava/lang/RealToString, resultOrSideEffect(Ljava/lang/AbstractStringBuilder;Ljava/lang/String;)Ljava/lang/String; > Context: Everywhere
111 -> Node: < Primordial, Landroid/animation/KeyframeSet, <init>([Landroid/animation/Keyframe;)V > Context: Everywhere
468 -> Node: < Primordial, Ljava/lang/IntegralToString, convertInt(Ljava/lang/AbstractStringBuilder;I)Ljava/lang/String; > Context: Everywhere
1099 -> Node: < Primordial, Landroid/os/Handler, <init>(Landroid/os/Looper;)V > Context: Everywhere
825 -> Node: < Primordial, Landroid/animation/Keyframe, ofInt(F)Landroid/animation/Keyframe; > Context: Everywhere
221 -> Node: < Primordial, Landroid/util/ContainerHelpers, <clinit>()V > Context: Everywhere
605 -> Node: < Primordial, Ljava/lang/IntegralToString, intToString(I)Ljava/lang/String; > Context: Everywhere
642 -> Node: < Primordial, Ljava/lang/IntegralToString, stringOf([C)Ljava/lang/String; > Context: Everywhere
651 -> Node: < Primordial, Landroid/view/Choreographer, getInstance()Landroid/view/Choreographer; > Context: Everywhere
1116 -> Node: < Primordial, Landroid/view/DisplayEventReceiver, nativeInit(Landroid/view/DisplayEventReceiver;Landroid/os/MessageQueue;)I > Context: Everywhere
1316 -> Node: < Primordial, Ljava/util/Arrays, equals([Z[Z)Z > Context: Everywhere
180 -> Node: < Primordial, Landroid/app/Activity, onResume()V > Context: Everywhere
27 -> Node: < Primordial, Landroid/util/Log$1, <init>()V > Context: Everywhere
972 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, nCallFloatMethod(Ljava/lang/Object;IF)V > Context: Everywhere
992 -> Node: < Primordial, Ljava/lang/Thread, interrupted()Z > Context: Everywhere
1326 -> Node: < Primordial, Ljava/lang/reflect/Modifier, isVolatile(I)Z > Context: Everywhere
232 -> Node: < Primordial, Landroid/util/LogWriter, flushBuilder()V > Context: Everywhere
1062 -> Node: < Primordial, Ljava/io/BufferedReader, chompNewline()V > Context: Everywhere
786 -> Node: < Primordial, Ljava/util/HashSet, clear()V > Context: Everywhere
1017 -> Node: < Primordial, Landroid/animation/AnimatorSet$DependencyListener, onAnimationStart(Landroid/animation/Animator;)V > Context: Everywhere
1194 -> Node: < Primordial, Ljava/util/ComparableTimSort, minRunLength(I)I > Context: Everywhere
1313 -> Node: < Primordial, Ljava/util/Arrays, equals([S[S)Z > Context: Everywhere
355 -> Node: < Primordial, Landroid/animation/ArgbEvaluator, evaluate(FLjava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object; > Context: Everywhere
601 -> Node: < Primordial, Ljava/util/concurrent/atomic/AtomicInteger, compareAndSet(II)Z > Context: Everywhere
1178 -> Node: < Primordial, Ljava/util/ComparableTimSort, ensureCapacity(I)[Ljava/lang/Object; > Context: Everywhere
1212 -> Node: < Primordial, Landroid/view/Choreographer, postCallback(ILjava/lang/Runnable;Ljava/lang/Object;)V > Context: Everywhere
791 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder$FloatPropertyValuesHolder, <init>(Landroid/util/Property;[F)V > Context: Everywhere
838 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractQueuedSynchronizer, <init>()V > Context: Everywhere
1201 -> Node: < Primordial, Ljava/util/ComparableTimSort, gallopLeft(Ljava/lang/Comparable;[Ljava/lang/Object;III)I > Context: Everywhere
191 -> Node: < Primordial, Ljava/util/ArrayList, <init>()V > Context: Everywhere
73 -> Node: < Primordial, Ljava/nio/channels/spi/AbstractInterruptibleChannel, <init>()V > Context: Everywhere
261 -> Node: < Primordial, Landroid/os/StrictMode$1, <init>()V > Context: Everywhere
98 -> Node: < Primordial, Landroid/view/animation/CycleInterpolator, <init>(Landroid/content/Context;Landroid/util/AttributeSet;)V > Context: Everywhere
166 -> Node: < Primordial, Ljava/lang/reflect/Array, set(Ljava/lang/Object;ILjava/lang/Object;)V > Context: Everywhere
541 -> Node: < Primordial, Ljava/lang/NoSuchFieldException, <init>(Ljava/lang/String;)V > Context: Everywhere
491 -> Node: < Primordial, Ljava/util/ArrayList, toArray()[Ljava/lang/Object; > Context: Everywhere
620 -> Node: < Primordial, Ljava/lang/String, valueOf(Z)Ljava/lang/String; > Context: Everywhere
946 -> Node: < Primordial, Landroid/view/animation/OvershootInterpolator, getInterpolation(F)F > Context: Everywhere
833 -> Node: < Primordial, Landroid/animation/Keyframe$IntKeyframe, <init>(FI)V > Context: Everywhere
941 -> Node: < Primordial, Landroid/view/animation/LinearInterpolator, getInterpolation(F)F > Context: Everywhere
501 -> Node: < Primordial, Ljava/nio/ByteArrayBuffer, compact()Ljava/nio/ByteBuffer; > Context: Everywhere
18 -> Node: < Primordial, Ljava/lang/Object, <init>()V > Context: Everywhere
764 -> Node: < Primordial, Landroid/animation/ObjectAnimator, setDuration(J)Landroid/animation/ValueAnimator; > Context: Everywhere
1130 -> Node: < Primordial, Ljava/lang/reflect/Array, setFloat(Ljava/lang/Object;IF)V > Context: Everywhere
1093 -> Node: < Primordial, Llibcore/reflect/AnnotationAccess, getOnlyAnnotationValue(Lcom/android/dex/Dex;Ljava/lang/reflect/AnnotatedElement;Ljava/lang/String;)Lcom/android/dex/EncodedValueReader; > Context: Everywhere
1282 -> Node: < Primordial, Ljava/lang/Character, toChars(I)[C > Context: Everywhere
181 -> Node: < Primordial, Landroid/util/Log, e(Ljava/lang/String;Ljava/lang/String;)I > Context: Everywhere
385 -> Node: < Primordial, Lcom/android/internal/util/FastPrintWriter, <init>(Ljava/io/Writer;ZI)V > Context: Everywhere
890 -> Node: < Primordial, Ljava/util/Arrays, fill([Ljava/lang/Object;IILjava/lang/Object;)V > Context: Everywhere
1291 -> Node: < Primordial, Ljava/util/HashMap$KeyIterator, <init>(Ljava/util/HashMap;Ljava/util/HashMap$1;)V > Context: Everywhere
580 -> Node: < Primordial, Landroid/app/FragmentManagerImpl, performPendingDeferredStart(Landroid/app/Fragment;)V > Context: Everywhere
897 -> Node: < Primordial, Ljava/nio/BufferUnderflowException, <init>()V > Context: Everywhere
718 -> Node: < Primordial, Ljava/lang/String, charAt(I)C > Context: Everywhere
599 -> Node: < Primordial, Ljava/lang/String, valueOf(Ljava/lang/Object;)Ljava/lang/String; > Context: Everywhere
790 -> Node: < Primordial, Ljava/lang/Class, getPackageName$()Ljava/lang/String; > Context: Everywhere
437 -> Node: < Primordial, Landroid/content/res/Resources$NotFoundException, <init>(Ljava/lang/String;)V > Context: Everywhere
130 -> Node: < Primordial, Landroid/view/DisplayEventReceiver, <init>(Landroid/os/Looper;)V > Context: Everywhere
669 -> Node: < Primordial, Landroid/util/SparseArray, clear()V > Context: Everywhere
558 -> Node: < Primordial, Ljava/lang/ArrayIndexOutOfBoundsException, <init>(Ljava/lang/String;)V > Context: Everywhere
984 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractQueuedSynchronizer, compareAndSetTail(Ljava/util/concurrent/locks/AbstractQueuedSynchronizer$Node;Ljava/util/concurrent/locks/AbstractQueuedSynchronizer$Node;)Z > Context: Everywhere
1169 -> Node: < Primordial, Ljava/lang/ref/ReferenceQueue, poll()Ljava/lang/ref/Reference; > Context: Everywhere
1124 -> Node: < Primordial, Ljava/lang/reflect/Array, setBoolean(Ljava/lang/Object;IZ)V > Context: Everywhere
1110 -> Node: < Primordial, Ljava/lang/Short, valueOf(S)Ljava/lang/Short; > Context: Everywhere
357 -> Node: < Primordial, Landroid/animation/Keyframe$IntKeyframe, getValue()Ljava/lang/Object; > Context: Everywhere
524 -> Node: < Primordial, Ljava/util/AbstractList$FullListIterator, set(Ljava/lang/Object;)V > Context: Everywhere
464 -> Node: < Primordial, Landroid/util/ArrayMap, ensureCapacity(I)V > Context: Everywhere
796 -> Node: < Primordial, Landroid/animation/AnimatorSet, access$200(Landroid/animation/AnimatorSet;)Ljava/util/HashMap; > Context: Everywhere
1192 -> Node: < Primordial, Ljava/util/TimSort, mergeAt(I)V > Context: Everywhere
922 -> Node: < Primordial, Landroid/animation/ObjectAnimator, initAnimation()V > Context: Everywhere
85 -> Node: < Primordial, Llibcore/io/ForwardingOs, <init>(Llibcore/io/Os;)V > Context: Everywhere
939 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, access$300(Ljava/lang/Class;Ljava/lang/String;)I > Context: Everywhere
634 -> Node: < Primordial, Landroid/app/FragmentManagerImpl, loadAnimator(Landroid/app/Fragment;IZI)Landroid/animation/Animator; > Context: Everywhere
574 -> Node: < Primordial, Ljava/nio/CharBuffer, wrap([CII)Ljava/nio/CharBuffer; > Context: Everywhere
456 -> Node: < Primordial, Ljava/util/Collections, synchronizedMap(Ljava/util/Map;)Ljava/util/Map; > Context: Everywhere
467 -> Node: < Primordial, Ljava/lang/StringBuilder, append(Ljava/lang/Object;)Ljava/lang/StringBuilder; > Context: Everywhere
626 -> Node: < Primordial, Ljava/lang/Short, toString()Ljava/lang/String; > Context: Everywhere
1251 -> Node: < Primordial, Ljava/nio/Buffer, remaining()I > Context: Everywhere
598 -> Node: < Primordial, Ljava/lang/Throwable, fillInStackTrace()Ljava/lang/Throwable; > Context: Everywhere
1010 -> Node: < Primordial, Ljava/lang/ClassNotFoundException, getCause()Ljava/lang/Throwable; > Context: Everywhere
1179 -> Node: < Primordial, Ljava/lang/Class, isProxy()Z > Context: Everywhere
1274 -> Node: < Primordial, Ljava/lang/Double, equals(Ljava/lang/Object;)Z > Context: Everywhere
1012 -> Node: < Primordial, Landroid/animation/AnimatorListenerAdapter, onAnimationStart(Landroid/animation/Animator;)V > Context: Everywhere
1086 -> Node: < Primordial, Landroid/os/SystemProperties, native_add_change_callback()V > Context: Everywhere
1225 -> Node: < Primordial, Ljava/lang/Double, doubleValue()D > Context: Everywhere
994 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractQueuedSynchronizer$Node, predecessor()Ljava/util/concurrent/locks/AbstractQueuedSynchronizer$Node; > Context: Everywhere
830 -> Node: < Primordial, Landroid/animation/Keyframe$FloatKeyframe, <init>(F)V > Context: Everywhere
1011 -> Node: < Primordial, Ljava/lang/Float, equals(Ljava/lang/Object;)Z > Context: Everywhere
1068 -> Node: < Primordial, Llibcore/math/MathUtils, <clinit>()V > Context: Everywhere
255 -> Node: < Primordial, Ljava/util/concurrent/CopyOnWriteArraySet, eq(Ljava/lang/Object;Ljava/lang/Object;)Z > Context: Everywhere
1207 -> Node: < Primordial, Landroid/animation/Keyframe$IntKeyframe, getIntValue()I > Context: Everywhere
167 -> Node: < Primordial, Llibcore/reflect/InternalNames, getClass(Ljava/lang/ClassLoader;Ljava/lang/String;)Ljava/lang/Class; > Context: Everywhere
1229 -> Node: < Primordial, Ljava/lang/Integer, compareTo(Ljava/lang/Object;)I > Context: Everywhere
808 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, <init>(Landroid/util/Property;Landroid/animation/PropertyValuesHolder$1;)V > Context: Everywhere
1160 -> Node: < Primordial, Ljava/util/concurrent/CopyOnWriteArraySet, size()I > Context: Everywhere
737 -> Node: < Primordial, Ljava/lang/Enum$1, <init>(I)V > Context: Everywhere
338 -> Node: < Primordial, Ljava/lang/reflect/Method, toString()Ljava/lang/String; > Context: Everywhere
868 -> Node: < Primordial, Ljava/util/ConcurrentModificationException, <init>()V > Context: Everywhere
104 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, <init>(Landroid/util/Property;)V > Context: Everywhere
552 -> Node: < Primordial, Ljava/lang/IntegralToString, appendInt(Ljava/lang/AbstractStringBuilder;I)V > Context: Everywhere
1354 -> Node: < Primordial, Landroid/view/Choreographer, obtainCallbackLocked(JLjava/lang/Object;Ljava/lang/Object;)Landroid/view/Choreographer$CallbackRecord; > Context: Everywhere
785 -> Node: < Primordial, Ljava/lang/StringBuilder, append(F)Ljava/lang/StringBuilder; > Context: Everywhere
1161 -> Node: < Primordial, Ljava/lang/reflect/Proxy, generateProxy(Ljava/lang/String;[Ljava/lang/Class;Ljava/lang/ClassLoader;[Ljava/lang/reflect/ArtMethod;[[Ljava/lang/Class;)Ljava/lang/Class; > Context: Everywhere
736 -> Node: < Primordial, Llibcore/io/BlockGuardOs, <init>(Llibcore/io/Os;)V > Context: Everywhere
225 -> Node: < Primordial, Landroid/app/Activity, getWindow()Landroid/view/Window; > Context: Everywhere
402 -> Node: < Primordial, Landroid/os/Build, getLong(Ljava/lang/String;)J > Context: Everywhere
60 -> Node: < Primordial, Ljava/nio/charset/CodingErrorAction, <init>(Ljava/lang/String;)V > Context: Everywhere
407 -> Node: < Primordial, Ljava/util/Collections, secondaryHash(Ljava/lang/Object;)I > Context: Everywhere
709 -> Node: < Primordial, Llibcore/icu/ICU, getIcuVersion()Ljava/lang/String; > Context: Everywhere
944 -> Node: < Primordial, Landroid/view/animation/CycleInterpolator, getInterpolation(F)F > Context: Everywhere
35 -> Node: < Primordial, Ljava/lang/ref/ReferenceQueue, <init>()V > Context: Everywhere
628 -> Node: < Primordial, Ljava/io/StringWriter, write([CII)V > Context: Everywhere
738 -> Node: < Primordial, Ljava/util/ServiceConfigurationError, <init>(Ljava/lang/String;)V > Context: Everywhere
112 -> Node: < Primordial, Landroid/animation/Keyframe, <init>()V > Context: Everywhere
641 -> Node: < Primordial, Ljava/lang/Throwable, nativeFillInStackTrace()Ljava/lang/Object; > Context: Everywhere
1202 -> Node: < Primordial, Ljava/util/concurrent/CopyOnWriteArraySet, equals(Ljava/lang/Object;)Z > Context: Everywhere
690 -> Node: < Primordial, Ljava/io/PrintWriter, append(Ljava/lang/CharSequence;)Ljava/lang/Appendable; > Context: Everywhere
1322 -> Node: < Primordial, Ljava/lang/reflect/Modifier, isAbstract(I)Z > Context: Everywhere
179 -> Node: < Primordial, Landroid/app/Activity, findViewById(I)Landroid/view/View; > Context: Everywhere
751 -> Node: < Primordial, Ljava/util/Collections, secondaryHash(I)I > Context: Everywhere
1142 -> Node: < Primordial, Ljava/lang/reflect/Proxy, <clinit>()V > Context: Everywhere
1306 -> Node: < Primordial, Ljava/lang/Character, hashCode()I > Context: Everywhere
280 -> Node: < Primordial, Landroid/os/Bundle, typeWarning(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/String;Ljava/lang/ClassCastException;)V > Context: Everywhere
399 -> Node: < Primordial, Ljava/util/Collections$SynchronizedMap, put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object; > Context: Everywhere
623 -> Node: < Primordial, Ljava/lang/String, valueOf(I)Ljava/lang/String; > Context: Everywhere
54 -> Node: < Primordial, Landroid/animation/AnimatorListenerAdapter, <init>()V > Context: Everywhere
885 -> Node: < Primordial, Ljava/lang/IntegralToString$1, initialValue()Ljava/lang/Object; > Context: Everywhere
94 -> Node: < Primordial, Landroid/view/animation/LinearInterpolator, <init>(Landroid/content/Context;Landroid/util/AttributeSet;)V > Context: Everywhere
575 -> Node: < Primordial, Ljava/io/InputStreamReader, read([CII)I > Context: Everywhere
1033 -> Node: < Primordial, Ljava/lang/Float, floatToIntBits(F)I > Context: Everywhere
1371 -> Node: < Primordial, Landroid/view/DisplayInfo$1, createFromParcel(Landroid/os/Parcel;)Landroid/view/DisplayInfo; > Context: Everywhere
36 -> Node: < Primordial, Landroid/content/Context, <init>()V > Context: Everywhere
667 -> Node: < Primordial, Landroid/util/SparseArray, <init>()V > Context: Everywhere
855 -> Node: < Primordial, Ljava/util/Properties, getProperty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String; > Context: Everywhere
103 -> Node: < Primordial, Landroid/animation/AnimatorSet$Node, <init>(Landroid/animation/Animator;)V > Context: Everywhere
396 -> Node: < Primordial, Landroid/animation/ObjectAnimator, setPropertyName(Ljava/lang/String;)V > Context: Everywhere
551 -> Node: < Primordial, Ljava/lang/AbstractStringBuilder, append0(C)V > Context: Everywhere
935 -> Node: < Primordial, Ljava/lang/Math, min(FF)F > Context: Everywhere
852 -> Node: < Primordial, Llibcore/io/ForwardingOs, getpwuid(I)Llibcore/io/StructPasswd; > Context: Everywhere
1227 -> Node: < Primordial, Ljava/lang/reflect/Method, getReturnType()Ljava/lang/Class; > Context: Everywhere
1105 -> Node: < Primordial, Ljava/lang/reflect/Field, get(Ljava/lang/Object;)Ljava/lang/Object; > Context: Everywhere
156 -> Node: < Primordial, Landroid/app/ApplicationErrorReport$CrashInfo, <init>(Landroid/os/Parcel;)V > Context: Everywhere
653 -> Node: < Primordial, Ljava/lang/StringBuilder, append([CII)Ljava/lang/StringBuilder; > Context: Everywhere
660 -> Node: < Primordial, Ljava/util/ArrayList, clone()Ljava/lang/Object; > Context: Everywhere
458 -> Node: < Primordial, Ljava/lang/reflect/Proxy, newProxyInstance(Ljava/lang/ClassLoader;[Ljava/lang/Class;Ljava/lang/reflect/InvocationHandler;)Ljava/lang/Object; > Context: Everywhere
805 -> Node: < Primordial, Ljava/lang/ClassLoader, findLoadedClass(Ljava/lang/String;)Ljava/lang/Class; > Context: Everywhere
353 -> Node: < Primordial, Ljava/lang/Integer, valueOf(I)Ljava/lang/Integer; > Context: Everywhere
615 -> Node: < Primordial, Ljava/lang/Throwable, printStackTrace(Ljava/io/PrintWriter;)V > Context: Everywhere
886 -> Node: < Primordial, Ljava/lang/RealToString$1, initialValue()Ljava/lang/Object; > Context: Everywhere
962 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, access$200(Ljava/lang/Object;II)V > Context: Everywhere
448 -> Node: < Primordial, Ljava/lang/Short, <clinit>()V > Context: Everywhere
597 -> Node: < Primordial, Ljava/util/Collections, <clinit>()V > Context: Everywhere
613 -> Node: < Primordial, Ljava/lang/RealToString, freeFormat(Ljava/lang/AbstractStringBuilder;Z)V > Context: Everywhere
612 -> Node: < Primordial, Ljava/lang/ClassLoader, createSystemClassLoader()Ljava/lang/ClassLoader; > Context: Everywhere
127 -> Node: < Primordial, Ljava/util/Random, <init>()V > Context: Everywhere
1369 -> Node: < Primordial, Ljava/util/concurrent/CopyOnWriteArrayList$CowIterator, hasNext()Z > Context: Everywhere
140 -> Node: < Primordial, Lcom/android/internal/os/BinderInternal$GcWatcher, <init>()V > Context: Everywhere
161 -> Node: < Primordial, Lcom/android/internal/app/ActionBarImpl, init(Landroid/view/View;)V > Context: Everywhere
1250 -> Node: < Primordial, Ljava/nio/ReadOnlyBufferException, <init>()V > Context: Everywhere
479 -> Node: < Primordial, Landroid/animation/AnimatorSet, setDuration(J)Landroid/animation/AnimatorSet; > Context: Everywhere
158 -> Node: < Primordial, Landroid/view/DisplayInfo, <init>(Landroid/os/Parcel;)V > Context: Everywhere
485 -> Node: < Primordial, Ljava/util/ComparableTimSort, mergeHi(IIII)V > Context: Everywhere
